"MUSICID","VIDEOID","STARTTIMECODE","ENDTIMECODE","STARTFRAMEINDEX","ENDFRAMEINDEX","SEQUENCE","ALBUM_PACKAGELANGUAGE","ALBUM_TITLEOFFICIAL","ALBUM_YEAR","ALBUM_GENRELEVEL1","ALBUM_GENRELEVEL2","ALBUM_GENRELEVEL3","ALBUM_ALBUMLABEL","ALBUM_TOTALINSET","ALBUM_DISCINSET","ALBUM_TRACKCOUNT","ALBUM_COVERARTURL","ALBUM_TRACK_TRACKGNID","ALBUM_TRACK_TRACKNUMBER","ALBUM_TRACK_TITLEOFFICIAL","CREATETIME","CREATEUSER","CREATEREQIP","MODIFYTIME","MODIFYUSER","DELETETIME","DELETEUSER","DELETEREQIP","DELFLAG","CHECKSTATUS","CHECKOUTSERVERID","ALBUM_CREDIT_NAMEOFFICIAL","ALBUM_CREDIT_ORIGINLEVEL1","ALBUM_CREDIT_ORIGINLEVEL2","ALBUM_CREDIT_ORIGINLEVEL3","ALBUM_CREDIT_ORIGINLEVEL4","ALBUM_CREDIT_ERALEVEL1","ALBUM_CREDIT_ERALEVEL2","ALBUM_CREDIT_ERALEVEL3","ALBUM_CREDIT_ARTISTTYPELEVEL1","ALBUM_CREDIT_ARTISTTYPELEVEL2","ISDUPLICATION","CHUBFILENAME","CHUBFILEPATH","SCENECHUBFILEPATH","SCENECHUBFILENAME","USELIMIT"
425724,84826,"00:12:50;00","00:12:56;23",18458,18625,110,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425725,84826,"00:12:57;00","00:13:03;23",18626,18791,111,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425726,84826,"00:13:04;00","00:13:10;23",18792,18959,112,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425727,84826,"00:13:11;00","00:13:17;23",18960,19127,113,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425728,84826,"00:13:18;00","00:13:24;23",19128,19295,114,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425729,84826,"00:13:25;00","00:13:31;23",19296,19463,115,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425730,84826,"00:13:32;00","00:13:38;23",19464,19631,116,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425731,84826,"00:13:39;00","00:13:45;23",19632,19799,117,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425732,84826,"00:13:46;00","00:13:52;23",19800,19967,118,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651795-262EB8675BB7746F81C67E2313F4963D",4,"You Make My Teeth Hurt",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425733,84826,"00:13:53;00","00:13:59;21",19968,20133,119,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651795-262EB8675BB7746F81C67E2313F4963D",4,"You Make My Teeth Hurt",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425734,84826,"00:13:59;22","00:14:06;23",20134,20301,120,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425735,84826,"00:14:07;00","00:14:13;23",20302,20469,121,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651795-262EB8675BB7746F81C67E2313F4963D",4,"You Make My Teeth Hurt",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425736,84826,"00:14:14;00","00:14:20;23",20470,20637,122,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651795-262EB8675BB7746F81C67E2313F4963D",4,"You Make My Teeth Hurt",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425737,84826,"00:14:21;00","00:14:27;23",20638,20805,123,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651795-262EB8675BB7746F81C67E2313F4963D",4,"You Make My Teeth Hurt",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425738,84826,"00:14:28;00","00:14:34;23",20806,20973,124,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651795-262EB8675BB7746F81C67E2313F4963D",4,"You Make My Teeth Hurt",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425739,84826,"00:14:35;00","00:14:41;23",20974,21141,125,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425740,84826,"00:14:42;00","00:14:48;23",21142,21309,126,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425741,84826,"00:14:49;00","00:14:55;23",21310,21477,127,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425742,84826,"00:14:56;00","00:15:02;23",21478,21643,128,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425743,84826,"00:15:03;00","00:15:09;23",21644,21811,129,"영어","Dirty Deeds Done Dirt Cheap",1976,"팝/록","서부 록","클래식 하드록","Atlantic",1,1,9,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/72CD/93A8/984A/C05F_large_front.jpg?cid=285322488","6987895-C2BB136E467C3C4287C549CACCC60B2F",1,"Dirty Deeds Done Dirt Cheap",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"AC/DC","호주/오세아니아","호주","뉴 사우스 웨일즈","시드니","1970년대","70년대 후반","70년대 후반","남성","남성 그룹",,"","","","",
425744,84826,"00:15:10;00","00:15:16;23",21812,21979,130,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425746,84826,"00:15:24;00","00:15:30;23",22148,22315,132,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425747,84826,"00:15:31;00","00:15:37;23",22316,22483,133,"영어","All Day Music",1971,"R&B/힙합","R&B/소울","훵크","Avenue Gold / Rhino",1,1,7,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/803D/0AE5/17DC/26AA_large_front.jpg?cid=285322488","4779808-220D4E699F5B4DC52FC25CD07C67CE71",6,"Slippin' Into Darkness",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"WAR","북아메리카","미국","캘리포니아","로스앤젤레스","1970년대","1970년대","1970년대","남성","남성 그룹",,"","","","",
425748,84826,"00:15:38;00","00:15:44;23",22484,22651,134,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425749,84826,"00:15:45;00","00:15:51;23",22652,22819,135,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425750,84826,"00:15:52;00","00:15:58;23",22820,22987,136,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425751,84826,"00:15:59;00","00:16:05;23",22988,23153,137,"영어","Willy And The Poor Boys",2009,"팝/록","서부 록","클래식 록","Fantasy Inc.",1,1,10,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/EF94/9086/38A5/8979_large_front.jpg?cid=285322488","282827790-3ECFFD9B88065536E9ADF369C7EC01BB",6,"Fortunate Son",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"Creedence Clearwater Revival","북아메리카","미국","캘리포니아","오클랜드, 캘리포니아","1960년대","60년대 후반","60년대 후반","남성","남성 그룹",,"","","","",
425752,84826,"00:16:06;00","00:16:12;23",23154,23321,138,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425753,84826,"00:16:13;00","00:16:19;23",23322,23489,139,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425754,84826,"00:16:20;00","00:16:26;23",23490,23657,140,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425755,84826,"00:16:27;00","00:16:33;23",23658,23825,141,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425756,84826,"00:16:34;00","00:16:40;23",23826,23993,142,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425757,84826,"00:16:41;00","00:16:47;23",23994,24161,143,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425758,84826,"00:16:48;00","00:16:54;23",24162,24329,144,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425759,84826,"00:16:55;00","00:17:01;23",24330,24495,145,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651797-BFE562C0661E9EA3BA9E2193BB809D37",6,"Brother Our Time Has Come",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425760,84826,"00:17:02;00","00:17:08;23",24496,24663,146,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651797-BFE562C0661E9EA3BA9E2193BB809D37",6,"Brother Our Time Has Come",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425761,84826,"00:17:09;00","00:17:15;23",24664,24831,147,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425762,84826,"00:17:16;00","00:17:22;23",24832,24999,148,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425763,84826,"00:17:23;00","00:17:29;23",25000,25167,149,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425764,84826,"00:17:30;00","00:17:36;23",25168,25335,150,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425766,84826,"00:17:44;00","00:17:50;23",25504,25671,152,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651796-442B32B95F9A2263A580FAC37DC1F742",5,"I Want To Assemble A Task Force",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425767,84826,"00:17:51;00","00:17:57;23",25672,25839,153,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425768,84826,"00:17:58;00","00:18:04;23",25840,26005,154,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425769,84826,"00:18:05;00","00:18:11;23",26006,26173,155,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425770,84826,"00:18:12;00","00:18:18;23",26174,26341,156,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425771,84826,"00:18:19;00","00:18:25;23",26342,26509,157,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425772,84826,"00:18:26;00","00:18:32;23",26510,26677,158,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651796-442B32B95F9A2263A580FAC37DC1F742",5,"I Want To Assemble A Task Force",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425773,84826,"00:18:33;00","00:18:39;23",26678,26845,159,"","",0,"","","","",0,0,0,"","",0,"",20190621154542,1,"",20190621154542,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425774,84826,"00:18:40;00","00:18:46;23",26846,27013,160,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651796-442B32B95F9A2263A580FAC37DC1F742",5,"I Want To Assemble A Task Force",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425775,84826,"00:18:47;00","00:18:53;23",27014,27181,161,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425776,84826,"00:18:54;00","00:19:00;23",27182,27347,162,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425777,84826,"00:19:01;00","00:19:07;23",27348,27515,163,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425778,84826,"00:19:08;00","00:19:14;23",27516,27683,164,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425779,84826,"00:19:15;00","00:19:21;23",27684,27851,165,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425780,84826,"00:19:22;00","00:19:28;23",27852,28019,166,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425781,84826,"00:19:29;00","00:19:35;23",28020,28187,167,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425782,84826,"00:19:36;00","00:19:42;23",28188,28355,168,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425783,84826,"00:19:43;00","00:19:49;23",28356,28523,169,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425784,84826,"00:19:50;00","00:19:56;23",28524,28691,170,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425785,84826,"00:19:57;00","00:20:03;23",28692,28859,171,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425786,84826,"00:20:04;00","00:20:10;23",28860,29027,172,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425787,84826,"00:20:11;00","00:20:17;23",29028,29195,173,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651816-91C579DC7192BC15CD44808733387912",26,"Enchantress In The War Room",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425788,84826,"00:20:18;00","00:20:24;23",29196,29363,174,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651816-91C579DC7192BC15CD44808733387912",26,"Enchantress In The War Room",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425789,84826,"00:20:25;00","00:20:31;23",29364,29531,175,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651816-91C579DC7192BC15CD44808733387912",26,"Enchantress In The War Room",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425790,84826,"00:20:32;00","00:20:38;23",29532,29699,176,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651816-91C579DC7192BC15CD44808733387912",26,"Enchantress In The War Room",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425791,84826,"00:20:39;00","00:20:45;23",29700,29867,177,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651816-91C579DC7192BC15CD44808733387912",26,"Enchantress In The War Room",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425792,84826,"00:20:46;00","00:20:52;23",29868,30035,178,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651816-91C579DC7192BC15CD44808733387912",26,"Enchantress In The War Room",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425793,84826,"00:20:53;00","00:20:59;21",30036,30201,179,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651816-91C579DC7192BC15CD44808733387912",26,"Enchantress In The War Room",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425794,84826,"00:20:59;22","00:21:06;23",30202,30369,180,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425796,84826,"00:21:14;00","00:21:20;23",30538,30705,182,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651816-91C579DC7192BC15CD44808733387912",26,"Enchantress In The War Room",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425797,84826,"00:21:21;00","00:21:27;23",30706,30873,183,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651816-91C579DC7192BC15CD44808733387912",26,"Enchantress In The War Room",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425798,84826,"00:21:28;00","00:21:34;23",30874,31041,184,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651816-91C579DC7192BC15CD44808733387912",26,"Enchantress In The War Room",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425799,84826,"00:21:35;00","00:21:41;23",31042,31209,185,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651816-91C579DC7192BC15CD44808733387912",26,"Enchantress In The War Room",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425800,84826,"00:21:42;00","00:21:48;23",31210,31377,186,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651816-91C579DC7192BC15CD44808733387912",26,"Enchantress In The War Room",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425801,84826,"00:21:49;00","00:21:55;23",31378,31545,187,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425802,84826,"00:21:56;00","00:22:02;23",31546,31711,188,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651816-91C579DC7192BC15CD44808733387912",26,"Enchantress In The War Room",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425803,84826,"00:22:03;00","00:22:09;23",31712,31879,189,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425804,84826,"00:22:10;00","00:22:16;23",31880,32047,190,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651816-91C579DC7192BC15CD44808733387912",26,"Enchantress In The War Room",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
